reaction_id,gene_id
NADH16pp,b2276
NADH16pp,b2277
NADH16pp,b2288
NADH16pp,b2285
NADH16pp,b2287
NADH16pp,b2278
NADH16pp,b2280
NADH18pp,b2286
NADH18pp,b2282
NADH18pp,b2279
NADH18pp,b2283
NADH18pp,b2281
NADH18pp,b2284
NADH18pp,b2276
NADH18pp,b2277
NADH18pp,b2288
NADH18pp,b2285
NADH18pp,b2287
NADH18pp,b2278
NADH18pp,b2280
GLYBt2pp,b4111
GLYBt2pp,b1801
5DGLCNt2rpp,b4265
GALCTNt2pp,b3691
GALCTNLtex,b1377
GALCTNLtex,b2215
GALCTNLtex,b0929
GALCTNLtex,b0241
DSERt2pp,b4208
ALAt4pp,b0007
LYSt3pp,b2923
LYSt3pp,b0874
KDUI,b2843
CA2t3pp,b1216
CTBTCAL2,b0037
OBTFL,b0902
OBTFL,b3114
OBTFL,b0903
OBTFL,b2579
NADH17pp,b2286
NADH17pp,b2282
NADH17pp,b2279
NADH17pp,b2283
NADH17pp,b2281
NADH17pp,b2284
NADH17pp,b2276
NADH17pp,b2277
NADH17pp,b2288
NADH17pp,b2285
NADH17pp,b2287
NADH17pp,b2278
NADH17pp,b2280
FA161ACPHi,b0404
BGLA1,b1734
BGLA1,b3721
BGLA1,b2716
FA141ACPHi,b0404
THRt2pp,b0813
THRt2pp,b3823
ARGt3pp,b2923
FA160ACPHi,b0404
MALDtex,b1377
MALDtex,b2215
MALDtex,b0929
MALDtex,b0241
OROTtex,b1377
OROTtex,b2215
OROTtex,b0929
OROTtex,b0241
GDPMNP,b2467
AMMQLT8,b3833
FA120ACPHi,b0404
FA80ACPHi,b0404
FA140ACPHi,b0404
PPAt4pp,b1015
OROTt2_2pp,b3528
MALDt2_2pp,b3528
FA100ACPHi,b0404
CRNDCAL2,b0037
5DGLCNtex,b1377
5DGLCNtex,b2215
5DGLCNtex,b0929
5DGLCNtex,b0241
DTARTD,b4122
CRNCAL2,b0037
CHLt2pp,b0314
CHLt2pp,b1801
GLYt4pp,b0007
PLIPA2E161pp,b3821
PLIPA2E180pp,b3821
FRULYSE,b4474
FRULYSt2pp,b3370
TUNGStex,b1377
TUNGStex,b2215
TUNGStex,b0929
TUNGStex,b0241
PLIPA2G120pp,b3821
PLIPA2G180pp,b3821
LPLIPAL1A161pp,b0494
LPLIPAL1A160pp,b0494
PSCLYSt2pp,b3370
LYSt2pp,b2156
COBALT2tpp,b3816
COBALT2tpp,b3040
OXCDC,b2373
LPLIPAL2A140,b3825
LPLIPAL2A160,b3825
LPLIPAL2A161,b3825
LPLIPAL2A180,b3825
GLYt2pp,b1801
GLYt2pp,b4208
ALAt2pp,b4130
ALAt2pp,b4208
BALAt2pp,b4208
DALAt2pp,b4208
FE2tpp,b3040
LPLIPAL2A181,b3825
UM3PL,b4233
MN2tpp,b3040
MG2tpp,b3816
5MTRtex,b1377
5MTRtex,b2215
5MTRtex,b0929
5MTRtex,b0241
NI2t3pp,b3915
NI2t3pp,b0752
PPAtex,b1377
PPAtex,b2215
PPAtex,b0929
PPAtex,b0241
GALCTNLt2pp,b4356
GALCTLO,b4358
CLt3_2pp,b0155
POR5,b2895
POR5,b1378
POR5,b0684
HACD8,b3846
HACD8,b2341
CTECOAI8,b3846
CTECOAI6,b3846
MTHTHFSs,s0001
MALCOAMT,b0777
PSCLYStex,b1377
PSCLYStex,b2215
PSCLYStex,b0929
PSCLYStex,b0241
THYMtex,b1377
THYMtex,b2215
THYMtex,b0929
THYMtex,b0241
CU2tpp,b3040
FE2t3pp,b3915
MN2t3pp,b3915
MN2t3pp,b0752
CD2tpp,b3040
THRA,b0870
THRA,b2551
OGMEACPS,b1091
OGMEACPR,b1093
OPMEACPS,b2323
LIPAabctex,b3201
LIPAabctex,b4262
LIPAabctex,b0054
LIPAabctex,b3199
LIPAabctex,b0641
LIPAabctex,b3200
LIPAabctex,b4261
DGUNC,b1535
DGUNC,b1794
DGUNC,b1341
DGUNC,b1025
DGUNC,b1490
XYLK2,b3580
XYLK2,b0063
GLDBRAN2,b3431
LALADGLUtex,b1377
LALADGLUtex,b2215
LALADGLUtex,b0929
LALADGLUtex,b0241
S2FE2SR,b1679
S2FE2SR,b1680
S2FE2SR,b1682
S2FE2SR,b1681
S2FE2SR,b1683
CDGUNPD,b1489
CDGUNPD,b1285
CDGUNPD,b3525
CDGUNPD,b0315
CDGUNPD,b2503
ACACT8r,b3845
ACACT8r,b2342
LALALGLUtpp,b3496
LALALGLUtpp,b4130
LALALGLUtpp,b1634
LALALGLUtpp,b0709
CTECOAI7,b3846
CLIPAabctex,b3201
CLIPAabctex,b4262
CLIPAabctex,b0054
CLIPAabctex,b3199
CLIPAabctex,b0641
CLIPAabctex,b3200
CLIPAabctex,b4261
3AMACHYD,b1009
K2L4Aabctex,b3201
K2L4Aabctex,b4262
K2L4Aabctex,b0054
K2L4Aabctex,b3199
K2L4Aabctex,b0641
K2L4Aabctex,b3200
K2L4Aabctex,b4261
FDH4pp,b1474
FDH4pp,b1476
FDH4pp,b3893
FDH4pp,b3894
FDH4pp,b3892
FDH4pp,b1475
FDH5pp,b1474
FDH5pp,b1476
FDH5pp,b3893
FDH5pp,b3894
FDH5pp,b3892
FDH5pp,b1475
ACPPAT140,b1094
ACPPAT140,b1090
APG3PAT140,b3059
LDGUNPD,b1285
MPTAT,b0009
APG3PAT141,b3059
MOADSUx,b2530
MOADSUx,b0784
3HPPtex,b1377
3HPPtex,b2215
3HPPtex,b0929
3HPPtex,b0241
CMtpp,b3035
CMtpp,b0462
CMtpp,b2470
CMtpp,b0463
FUSAtpp,b3035
FUSAtpp,b0462
FUSAtpp,b2470
FUSAtpp,b0463
APG3PAT181,b3059
APH140,b0968
APH160,b0968
OPMEACPD,b0180
EPMEACPR,b1288
RFAMPtex,s0001
MINCYCtex,b1377
MINCYCtex,b2215
MINCYCtex,b0929
MINCYCtex,b0241
AOXSr2,b0776
MINCYCtpp,b3035
MINCYCtpp,b0462
MINCYCtpp,b2470
MINCYCtpp,b0463
MEOHtrpp,s0001
SCYSDS,b1679
SCYSDS,b1680
DOXRBCNtex,b1377
DOXRBCNtex,b2215
DOXRBCNtex,b0929
DOXRBCNtex,b0241
DOXRBCNtpp,b3035
DOXRBCNtpp,b0462
DOXRBCNtpp,b2470
DOXRBCNtpp,b0463
S2FE2SS,b1679
S2FE2SS,b1680
S2FE2SS,b1682
S2FE2SS,b1681
S2FE2SS,b1683
S4FE4SR,b1683
S4FE4SR,b1681
S4FE4SR,b1682
CCGS,b0444
SELtex,b1377
SELtex,b2215
SELtex,b0929
SELtex,b0241
SELR,b1588
SELR,b1590
SELR,b1587
SELR,b1589
OGMEACPD,b0180
EGMEACPR,b1288
OPMEACPR,b1093
PMEACPE,b3412
ETOHtrpp,s0001
REPHACCOAI,b1394
ACPPAT141,b1094
ACPPAT141,b1090
ACPPAT161,b1094
ACPPAT161,b1090
ACPPAT180,b1094
ACPPAT180,b1090
APG3PAT160,b3059
APG3PAT161,b3059
MEOHtex,b1377
MEOHtex,b2215
MEOHtex,b0929
MEOHtex,b0241
APG3PAT180,b3059
ICYSDS,b2530
MECDPDH5,b2515
MECDPDH5,b2895
MECDPDH5,b0684
CDGR,b2794
RNTR1c2,b4237
RNTR1c2,b2895
RNTR1c2,b4238
RNTR1c2,b3924
RNTR1c2,b0684
RNTR2c2,b4237
RNTR2c2,b2895
RNTR2c2,b4238
RNTR2c2,b3924
RNTR2c2,b0684
I4FE4SR,b2529
S2FE2ST,b1683
S2FE2ST,b1684
S2FE2ST,b1681
S2FE2ST,b1682
BMOCOS,b0827
BWCOS,b0827
RNTR3c2,b4237
RNTR3c2,b2895
RNTR3c2,b4238
RNTR3c2,b3924
RNTR3c2,b0684
RNTR4c2,b4237
RNTR4c2,b2895
RNTR4c2,b4238
RNTR4c2,b3924
RNTR4c2,b0684
BWCOGDS1,b3856
BWCOGDS1,b3857
BWCOGDS2,b3856
BWCOGDS2,b3857
FLDR2,b2895
FLDR2,b3924
FLDR2,b0684
TTRCYCtex,b1377
TTRCYCtex,b2215
TTRCYCtex,b0929
TTRCYCtex,b0241
DHNPTE,b3058
DHMPTR,b1606
NOVBCNtpp,b3035
NOVBCNtpp,b0462
NOVBCNtpp,b2470
NOVBCNtpp,b0463
CMtex,b1377
CMtex,b2215
CMtex,b0929
CMtex,b0241
TTRCYCtpp,b3035
TTRCYCtpp,b0462
TTRCYCtpp,b2470
TTRCYCtpp,b0463
LALALGLUtex,b1377
LALALGLUtex,b2215
LALALGLUtex,b0929
LALALGLUtex,b0241
CBMD,s0001
LALADGLUtpp,b3496
LALADGLUtpp,b4130
LALADGLUtpp,b1634
LALADGLUtpp,b0709
I2FE2SS,b2529
I2FE2SS,b2530
I2FE2ST,b2529
I2FE2ST,b2528
FESR,b4209
OXCOAHDH,b1387
DHACOAH,b1393
I2FE2SS2,b2529
I2FE2SS2,b2530
MSAR,b1008
MSAR,b1539
I4FE4ST,b2529
I4FE4ST,b2528
S4FE4ST,b1683
S4FE4ST,b1684
S4FE4ST,b1681
S4FE4ST,b1682
THFAT,b2551
FOMETRi,b2912
SLNTtex,b1377
SLNTtex,b2215
SLNTtex,b0929
SLNTtex,b0241
S2FE2SS2,b1679
S2FE2SS2,b1680
S2FE2SS2,b1682
S2FE2SS2,b1681
S2FE2SS2,b1683
BTS5,b0775
GDPTPDP,b3650
LIPOS,b0628
COLIPAKpp,b2174
ACPPAT120,b1094
ACPPAT120,b1090
MPTSS,b0826
CPMPS,b0781
CPMPS,b0783
LIPOCT,b0630
LIPATPT,b4386
LIPAMPL,b4386
ALDD19xr,b1385
MMM,b2917
MOGDS,b3856
MOGDS,b3857
CPH4S,b2765
WCOS,b0827
RFAMPtpp,b3035
RFAMPtpp,b0462
RFAMPtpp,b2470
RFAMPtpp,b0463
SHCHCS3,b2263
VPAMTr,b3572
ACOLIPAabctex,b3201
ACOLIPAabctex,b4262
ACOLIPAabctex,b0054
ACOLIPAabctex,b3199
ACOLIPAabctex,b0641
ACOLIPAabctex,b3200
ACOLIPAabctex,b4261
PYK4,b1854
NADPHXD,b4167
NADHHR,s0001
NADHHR,b1779
ECA4COLIPAabctex,b3201
ECA4COLIPAabctex,b4262
ECA4COLIPAabctex,b0054
ECA4COLIPAabctex,b3199
ECA4COLIPAabctex,b0641
ECA4COLIPAabctex,b3200
ECA4COLIPAabctex,b4261
COLIPAPabctex,b3201
COLIPAPabctex,b4262
COLIPAPabctex,b0054
COLIPAPabctex,b3199
COLIPAPabctex,b0641
COLIPAPabctex,b3200
COLIPAPabctex,b4261
NADPHXE,b4167
ALAtpp,b2670
TARTRDtex,b1377
TARTRDtex,b2215
TARTRDtex,b0929
TARTRDtex,b0241
3OXCOAT,b1397
URACPAH,b1011
BTNtex,b1377
BTNtex,b2215
BTNtex,b0929
BTNtex,b0241
DHBSZ3FEabcpp,b0588
DHBSZ3FEabcpp,b0589
DHBSZ3FEabcpp,b0592
DHBSZ3FEabcpp,b0590
FE3DHBZS3R,b3070
DXYLTD,b0269
DXYLTD,b4297
2DDARAA,b4298
2DDARAA,b0268
2DGLCptspp,b1819
2DGLCptspp,b2415
2DGLCptspp,b1818
2DGLCptspp,b2416
2DGLCptspp,b1817
2DGULRGx,b3553
2DGULRGy,b3553
AP4AS,b4129
ARBTptspp,b2715
ARBTptspp,b2415
ARBTptspp,b2416
ARBTptspp,b3722
ARBTtex,b1377
ARBTtex,b2215
ARBTtex,b0929
ARBTtex,b0241
GNP,b3715
GNP,b2690
ALLTAMH2,b0516
UGCIAMH,b0515
DMSOtpp,s0001
POAACR,b1010
PYDXtex,b1377
PYDXtex,b2215
PYDXtex,b0929
PYDXtex,b0241
SUCASPtpp,b4123
SUCASPtpp,b4138
SUCASPtpp,b0621
METGLCUR,b1617
ACOAD1fr,b1695
23DOGULNt4pp,b3579
23DOGULNt4pp,b3578
23DOGULNt4pp,b3577
FE3DCITexs,s0001
SUCMALtpp,b4123
SUCMALtpp,b4138
SUCMALtpp,b0621
PYDXNtex,b1377
PYDXNtex,b2215
PYDXNtex,b0929
PYDXNtex,b0241
FEENTERES,b0585
FEENTERR4,b3070
ACPPAT160,b1094
ACPPAT160,b1090
DXYLONtex,b1377
DXYLONtex,b2215
DXYLONtex,b0929
PYDAMtex,b1377
PYDAMtex,b2215
PYDAMtex,b0929
PYDAMtex,b0241
PSURItex,b1377
PSURItex,b2215
PSURItex,b0929
PSURItex,b0241
ALR2x,b1771
OMPHHXy,b2907
CHLt3pp,b0543
13PPDH2,b3011
TARTt2_3pp,b4123
SUCTARTtpp,b4123
APCS,b0121
CHTBSptspp,b1737
CHTBSptspp,b1736
CHTBSptspp,b2415
CHTBSptspp,b2416
CHTBSptspp,b1738
GLYBt3pp,b0543
AI2tpp,b1601
ACPPAT181,b1094
ACPPAT181,b1090
Ftpp,b0624
SQVOSI,b3880
6D6SPA,b3881
CHTBStex,b1377
CHTBStex,b0681
CHTBStex,b2215
CHTBStex,b0929
CHTBStex,b0241
TRPtipp,b1473
TYRtipp,b1473
GHBDHx,b3882
DHPStr,b3877
SQtr,b3876
DHPStex,b3875
APPLDHr,b3945
SPMDt3pp,b1599
SPMDt3pp,b1600
FMNtex,b1377
FMNtex,b2215
FMNtex,b0929
FMNtex,b0241
APH141,b0968
AI2K,b1511
PHEtipp,b1473
G2PP,b2533
APH161,b0968
DHNPA2r,b3058
GLYC2Pabcpp,b3452
GLYC2Pabcpp,b3451
GLYC2Pabcpp,b3453
GLYC2Pabcpp,b3450
CRNDtex,b1377
CRNDtex,b2215
CRNDtex,b0929
CRNDtex,b0241
SHGO,b2660
CLBtex,b1377
CLBtex,b2215
CLBtex,b0929
CLBtex,b0241
ACOXT,b2371
2HESR,b2989
2HESR,b2302
CHOLID,b1619
CHOLATEtpp,b4337
NADHXD,b4167
NADPHHR,s0001
NADPHHR,b1779
NADPHHS,s0001
NADPHHS,b1779
4ABZGLUH,b1337
4ABZGLUH,b1338
4ABZGLUtr,b1336
NADHHS,s0001
NADHHS,b1779
APH180,b0968
NADHXE,b4167
SELabcpp,b2425
SELabcpp,b3917
SELabcpp,b2422
SELabcpp,b2424
SELabcpp,b2423
PHDA,b2873
TEO2M,b1430
PACOAT,b1396
CYSItpp,b3943
PYK2,b1854
PYK3,b1854
APH181,b0968
DHPTDNR,b0578
DHPTDNRN,b0578
GTHPi,b1710
SEPHCHCS,b2264
DHNCOAS,b2262
PCNO,b3253
PYK6,b1854
DHNCOAT,b1686
FADt,b1985
HPACOAT,b1396
PUACGAMtr,b1022
PUACGAMtr,b1021
DC6PDA,b1733
5DGLCNR,b4266
PIt2rpp,b3493
PIt2rpp,b2987
FADtex,b1377
FADtex,b2215
FADtex,b0929
FADtex,b0241
AI2abcpp,b1514
AI2abcpp,b1513
AI2abcpp,b1516
AI2abcpp,b1515
PAI2I,b1518
4HBZt3pp,b3241
4HBZt3pp,b3240
CURR,b1449
LKDRA,b2245
LEUt2rpp,b0401
LCTStpp,b0343
ILEt3pp,b4141
METNA,b1448
METt3pp,b4141
METt3pp,b1798
FESD1s,s0001
GSNt3pp,b3662
CLtipp,b1592
5DKGR,b4266
5DKGR,b2842
XYHDL,b3656
2DGLCtex,b1377
2DGLCtex,b2215
2DGLCtex,b0929
2DGLCtex,b0241
E4PP,b1727
E4PP,b2293
E4PP,b3826
E4PP,b2690
E4PP,b0822
PUACGAMS,b1022
PUACGAMS,b1021
PItpp,b4020
RU5PP,b2293
6D6SFK,b3883
3SLAR,b3882
LEUt3pp,b4141
LEUt3pp,b1798
INSt3pp,b3662
INDOLEt2rpp,b3161
SQtex,b3875
ILEt2rpp,b0401
GLYtpp,b3927
URATEtex,b1377
URATEtex,b2215
URATEtex,b0929
URATEtex,b0241
CBL1tonex,b3966
CBL1tonex,b1252
CBL1tonex,b3006
CBL1tonex,b3005
CBItonex,b3966
CBItonex,b1252
CBItonex,b3006
CBItonex,b3005
ARHGDx,b2913
CPL,b4098
PSURItpp,b2164
CYSTA,b0928
FE3DCITR5,b3070
4HTHRA,b0870
I2FE2SR,b2529
I2FE2SR,b2530
GAPP,b1727
TYRL,b3991
METGLCURt2pp,b1616
METGLCURtex,b1377
METGLCURtex,b2215
METGLCURtex,b0929
METGLCURtex,b0241
INOSTO,b3488
THZPSN3,b3990
THZPSN3,b0423
THZPSN3,b2530
THZPSN3,b3992
THZPSN3,b4407
HPYRP,b1813
PSURIK,b2166
FMNt,b1985
AI2tex,b1377
AI2tex,b2215
AI2tex,b0929
AI2tex,b0241
PAI2T,b1517
CUt2pp,b0808
CUt2pp,b4159
CUt2pp,b0577
CUt2pp,b0465
CUt2pp,b3291
CUt2pp,b1330
CUt2pp,b2924
Ftex,b1377
Ftex,b2215
Ftex,b0929
Ftex,b0241
APG3PAT120,b3059
CYSItex,b1377
CYSItex,b2215
CYSItex,b0929
CYSItex,b0241
SERtpp,b1533
QUINDHyi,b1692
DHCURR,b1449
RHMND,b2247
3HBZCT,b0597
CXSAMS,b1870
THRt2rpp,b3116
SERt2rpp,b3116
SERt2rpp,b2796
DHGLYH,s0001
PNSPA,b1103
4HTHRK,b0003
ACOAD1f,b0221
AMPNTAT,b4093
APH120,b0968
URATEtpp,b2888
CS1tex,b1377
CS1tex,b2215
CS1tex,b0929
CS1tex,b0241
ADOCBLtonex,b3966
ADOCBLtonex,b1252
ADOCBLtonex,b3006
ADOCBLtonex,b3005
SQGH,b3878
ASPtpp,b1206
FUMt1pp,b1206
SUCCt1pp,b1206
QUINDH,b1692
PETNT181pp,b3546
ARMEPNS,b4099
ARMEPNS,b4101
ARMEPNS,b4096
ARMEPNS,b4100
LCARSyi,b0325
MOCDS,b2877
RPNTPH,b4095
PRCPD,b4092
FUSAtex,b1377
FUSAtex,b2215
FUSAtex,b0929
FUSAtex,b0241
MEPNtex,b1377
MEPNtex,b2215
MEPNtex,b0929
MEPNtex,b0241
UDPGPT,b2047
MEPNabcpp,b4104
MEPNabcpp,b4106
MEPNabcpp,b4105
OMMBLHXy,b0662
OPHHXy,b2906
PROD3,b1014
NOVBCNtex,s0001
F1PP,b0822
F1PP,b2293
F1PP,b3697
F1PP,b2690
ACP1p,b0383
3HPADHi,b1300
4ABZGLUtex,b1377
4ABZGLUtex,b2215
4ABZGLUtex,b0929
4ABZGLUtex,b0241
QUIN2tex,b1377
QUIN2tex,b2215
QUIN2tex,b0929
QUIN2tex,b0241
2HPTCOAT,b1400
MC6PH,b1734
FORCT,b2374
SLNTabcpp,b2425
SLNTabcpp,b3917
SLNTabcpp,b2422
SLNTabcpp,b2424
SLNTabcpp,b2423
VALt2rpp,b0401
DHPTDCs2,s0001
VALt3pp,b2682
VALt3pp,b4141
VALt3pp,b2683
MN2tipp,b1821
PACCOAE,b1388
PACCOAE,b1389
PACCOAE,b1392
PACCOAE,b1390
PACCOAE,b1391
OXDHCOAT,b1394
OXDHCOAT,b1397
HADPCOADH3,b1395
O16A4COLIPAabctex,b3201
O16A4COLIPAabctex,b4262
O16A4COLIPAabctex,b0054
O16A4COLIPAabctex,b3199
O16A4COLIPAabctex,b0641
O16A4COLIPAabctex,b3200
O16A4COLIPAabctex,b4261
COLIPAabctex,b3201
COLIPAabctex,b4262
COLIPAabctex,b0054
COLIPAabctex,b3199
COLIPAabctex,b0641
COLIPAabctex,b3200
COLIPAabctex,b4261
ENLIPAabctex,b3201
ENLIPAabctex,b4262
ENLIPAabctex,b0054
ENLIPAabctex,b3199
ENLIPAabctex,b0641
ENLIPAabctex,b3200
ENLIPAabctex,b4261
PYROX,b1007
PYROX,b1012
BMOGDS1,b3856
BMOGDS1,b3857
MPTS,b0785
MPTS,b0784
MOCOS,b0827
BMOGDS2,b3856
BMOGDS2,b3857
FESD2s,s0001
OCTNLL,b4386
